,dsc,prec,rec,th_jacc
0,0.7425694294629384,0.5984267279476754,0.9801612007381229,0.0
1,0.9290111194449014,0.8844470984202812,0.9794263287042263,0.8678628386553682
2,0.9342305983676772,0.8852066484111317,0.9899110049454851,0.8771298163994803
3,0.9033302808826538,0.9739387342559478,0.8484096098095508,0.828192193319423
4,0.8299239597492832,0.87685743437529,0.7878572557352654,0.7094021645709768
5,0.9362672346310408,0.8917957957957959,0.98562378483472,0.8802154665950187
6,0.951336632735428,0.9124528702671129,0.9938301820562623,0.907252974313846
7,0.93858864408644,0.9086666666666666,0.9712177358347704,0.8844199976447259
8,0.9762827506871445,0.9848073583327972,0.9679529390858722,0.9536882459321783
9,0.8018745615272451,0.6700921152708527,0.9996532960220396,0.5483724873674996
10,0.952711111025341,0.9873459057882276,0.920508793080743,0.9097752652247013
11,0.9513017296719429,0.9458773784355181,0.957171423687406,0.9072667232016078
12,0.9745876310114021,0.9841555047370141,0.9652474660377639,0.9504419744502796
13,0.7690659444933559,0.6419759855255223,0.9601979507252609,0.1304457481221558
14,0.7366706409400398,0.9715703365964865,0.606563036123422,0.29246998872557456
15,0.9801093691753644,0.9707814742335291,0.9897431488334771,0.9610099282798353
16,0.9358235946991948,0.8814269135677885,0.9974507161847797,0.8794209881920411
17,0.9476726765462757,0.9007504046299475,0.999769015378066,0.9005609915269128
18,0.9804702847266151,0.9745378565831858,0.9864888486340728,0.9616893317313753
19,0.8672468344759329,0.7880643782936904,0.9652324051988661,0.7659098949877
20,0.8725979359473662,0.7743336859707197,0.9998617799646471,0.774247436184367
21,0.904844773099434,0.8263274476298967,0.9999384113675592,0.8262858421724081
22,0.9381344530742034,0.8850483946148996,0.9986578776081847,0.8839494131655773
23,0.7552444016113598,0.6069629833493877,0.9997753010965307,0.0
24,0.9180644052749386,0.9817330837122225,0.8632348099575549,0.8489994988122419
25,0.9706731652947995,0.9455879638176112,0.9971529352913834,0.9430347208386547
26,0.5997388502030849,0.7040993788819876,0.6435826903610407,0.0
27,0.5024604554691317,0.4809606839529782,0.6960314904841016,0.0
28,0.8686535575879638,0.8817613805415055,0.8889672571770744,0.6956139465349988
29,0.6747397326694441,0.5240829462750978,0.9780286070951298,0.0
30,0.8298555890428606,0.7100587672543391,0.9984032691630148,0.7092789921996969
31,0.7566667155571597,0.6086445991180065,1.0,0.0
32,0.9268372597414916,0.9269296137842113,0.9333643664149612,0.8665649239039153
